reviewId,userName,userImage,content,score,reviewCreatedVersion,at,replyContent,repliedAt,matched_aspects,Aplikasi,Pengiriman,Produk,Harga,Pembayaran,Layanan Pelanggan (CS),Penjual,text_length
b3958b4a-3f8f-48df-a4d9-2cb2b3ac61cf,Frengki Taduminggir,https://play-lh.googleusercontent.com/a/ACg8ocLt_BFEcYRHffEsJ1ST__YzFBCY7IdRJokntjzl7_a29WcG=mo,aplikasi tidak jelas hati hati buat konsumen kartu tanda duduk no nik jadi korban aplikasi kartu tanda duduk jaminin spaylater shopee shopee pinjam padahal tidak pernah sama sekali kredit barang shopee dan tidak hutang piutang shopee telepon shopee kata suruh bayar tagih rupiah 11800 harap hati konsumen jangan jadi kena tipu tim operator shopee indonesia milik aplikasi shopee tipu ,1,3.60.25,2025-10-20 20:05:04,"Hi kak Frengki Taduminggir, dan maaf ya kak udah bikin ga nyaman. Shopee selalu berupaya untuk meningkatkan pelayanan kepada pengguna maupun ke penjual yah kak dan akan selalu berusaha memberikan yang terbaik. utk kendala mengenai Shopee detailnya jangan sungkan buat DM aku di sosial media ya di @Shopee_ID . Sehat Selalu ^CK",2025-04-15 18:19:13,Aplikasi,N,0,0,0,0,0,0,499
2a8752bd-3ee9-46ba-9313-027790c91ec7,Rinisd20,https://play-lh.googleusercontent.com/a/ACg8ocIQakppQt3OxBF-_lohXKDhChC9mYBDpLATwnWnezTFJLul1Q=mo,main game shopee keluar koin 300 dapetnya cuma koin tidak pernah biar menang,2,,2025-10-20 20:00:50,"Hai kak Rinisd20, maaf buat kamu ga nyaman terkait kendala yang kamu alami. Agar aku bisa bantu yuk infoin ke aku detail kendala kamu ke DM Social Media Twitter(X) @ShopeeCare ya. Sehat selalu ^GS",2025-10-20 21:20:04,-,0,0,0,0,0,0,0,92
37aac225-1152-4b84-ab0b-425973cbf92a,Dinandhiyaanpamungkas dinandhiyaanpamungkas,https://play-lh.googleusercontent.com/a/ACg8ocJFv6gkCYnfWil6gUxM6o00r9gxpbeDuYnHRuPf-hfEmqd-mA=mo,mau kartu kredit maaf hahahahha,5,,2025-10-20 19:46:45,"Hai kak Dinandhiyaanpamungkas dinandhiyaanpamungkas, maaf yaa udh buat ga nyaman terkait kendala yg km alami. agar aku bisa bantu cek boleh infoin detail kendala dan SS kendala kakak melalui DM IG @Shopee_id. Sehat selalu ^PD",2025-10-20 20:17:16,-,0,0,0,0,0,0,0,37
d28c4478-1d59-455c-aa53-302f51e366d7,Prawiranata Tanu,https://play-lh.googleusercontent.com/a-/ALV-UjXJ9Q0qo0CjvBsBtcKEpPhWNqAb5oHpHQ7SjxfA-Rs-T7302Lw,beli oli murah shoope mesin motor jebol  mungkin shoppe tidak erti masalah seluruh ,1,3.56.29,2025-10-20 19:45:43,"Hai kak Prawiranata Tanu, maaf ya udah buat kamu risau. Agar bisa dibantu pengecekan kakak bisa infokan detail kendala kakak ke DM Social Media kita @Shopee_id / @Shopeecare_id ya, Sehat selalu ^ZF",2025-06-16 16:15:05,Harga,0,0,0,P,0,0,0,128
5acf03bb-b897-4d80-8ac0-cb9ded9d6bab,Muhamad adi Nugroho,https://play-lh.googleusercontent.com/a/ACg8ocKiBqOT9bzWNadKPuHxDyf9SDN51o6UR2_NUzJmpV1arBkbnA=mo,minta diretry password login shopee,1,3.59.43,2025-10-20 19:21:46,"Hallo kak Muhamad adi Nugroho. Makasih yaa buat review bintang 5 nya, yuk pantengin terus updatean dari sosmed resminya shopee dan aplikasi shopee yaa. Kalo ada kendala/pertanyaan lainnya bisa DM ke Social Media kita @Shopee_id . Stay safe ^JP",2025-09-13 18:35:41,-,0,0,0,0,0,0,0,48
9214772f-de0d-4e96-8074-899373ca5fc8,Herianto Herianto,https://play-lh.googleusercontent.com/a/ACg8ocIZS2m_oHiKdIcBoeri-jrq6xE_b8ivDlYOLjgfG7DYmlyBfg=mo,sering jadi selisih ongkos kirim utama ekspedisi cepat padahal berat volume barang sudah sesuai tetap jadi selisih ongkos kirim puluh ribu hingga ratus ribu gilir minta foto bukti pihak shopee malah kata alas belit ulang admin shopee sudah jelas pihak shopee salah tidak berani lampir bukti foto jujur tidak ikhlas saldo potong selisih ongkos kirim bukan salah saya,1,3.59.43,2025-10-20 19:21:33,"Hi Kak Herianto Herianto, maaf ya udh buat gk nyaman terkait biaya ongkir. Aku infoin utk perhitungan ongkos kirim Shopee membebankan tarif pengiriman berdasarkan jenis layanan yg dipilih, lokasi yg dituju & berat paket yg terhitung. Namun agar aku bisa bantu cek bisa infoin ke aku Username Shopee dan No. Pesanan ke DM di IG @Shopee_id,^PD",2025-10-20 20:20:00,"Harga,Layanan Pelanggan (CS)",0,0,0,N,0,N,0,498
923575ae-a560-46fa-93ef-8a84ee6e6780,Kukuh Sabar riyadi,https://play-lh.googleusercontent.com/a/ACg8ocLeORupKourIfkFc08x4FtCF-3VkT2N-dBTPFVsuPiem-67cQ=mo,aplikasi bagus,5,,2025-10-20 18:52:03,"Hai Kak Kukuh Sabar riyadi, makasih ya buat penilaiannya, semoga Shopee terus bisa kasih pelayanan yg terbaik buat kakak. Shopee juga akan terus tingkatkan pelayanan yg terbaik biar kakak makin nyaman, aman dan asik belanja/bertransaksi di Shopee. yuk pantengin terus sosmed shopee biar kakak tahu update info promo menariknya. Have a Nice day ka^BS",2025-10-20 19:07:02,Aplikasi,P,0,0,0,0,0,0,14
dc08779b-1b22-4aba-9fb9-7c49f5bca77e,Abul Khoer,https://play-lh.googleusercontent.com/a-/ALV-UjXFBiBdDEH2-N8LGbPp6EChhdySDnwUFqNmfkchZoQK54DchMVo,pesan pencet malah tidak batal sekarang,1,3.59.41,2025-10-20 18:48:07,"Hi Kak, maaf untuk ketidaknyamanannya. Terkait kendalanya, mohon pastiin udh update aplikasi versi terbaru dan internetnya stabil ya. Kmu juga bisa coba Log Out dan Log In kemudian clear cache dan coba brkala dlm 1x24 jam kedepan ya kak. Klo masih kendala, bisa chat mimin ke DM sosmed resmi Shopee ya. Moga kendalanya selesai🙏^AA",2023-02-01 19:29:22,Aplikasi,N,0,0,0,0,0,0,54
bcc6cb27-6a3e-4350-9b37-163e75e669fe,Aqiel Arrasyid,https://play-lh.googleusercontent.com/a/ACg8ocImc6K6LyGytqHgnAaYdlxmEjEYXgA4NrpCjn6BmJDrV55ifw=mo,aplikasi luar biasa,5,,2025-10-20 18:34:47,"Hai Kak Aqiel Arrasyid, makasih ya buat penilaiannya, semoga Shopee terus bisa kasih pelayanan yg terbaik buat kakak. Shopee juga akan terus tingkatkan pelayanan yg terbaik biar kakak makin nyaman, aman dan asik belanja/bertransaksi di Shopee. yuk pantengin terus sosmed shopee biar kakak tahu update info promo menariknya. Have a Nice day ka^BS",2025-10-20 19:15:05,Aplikasi,P,0,0,0,0,0,0,18
29e351bf-409f-485a-a3e4-ecf039238403,Hanif Ashipa,https://play-lh.googleusercontent.com/a/ACg8ocIfQusKuast3alQVkfMFCvB6cXeKAJ3HCI3-6FgCzY8oPk5=mo,baik sinyal padahal lancar wifi manteng lag bikin ganggu mana lag parah,1,3.59.43,2025-10-20 18:31:18,"Hai kak Hanif Ashipa, maaf udh bikin ga nyaman terkait kendala pd aplikasi. Aku saranin kakak dpt pastikan utk memperbarui aplikasi Shopee, jaringan internet stabil, & clear cache di perangkat kakak. Kalo kakak masih berkendala jangan sungkan hubungi DM @Shopee_id / @Shopeecare_id. Sehat selalu ^BS",2025-10-20 19:14:45,Aplikasi,N,0,0,0,0,0,0,113
f9ca40ea-1eb2-4c32-aa98-b59d3197a30f,Aplan Argan (Dua Putra89),https://play-lh.googleusercontent.com/a-/ALV-UjWAtO-ZjE1BZVBZBOjcyP1c7UJuMRRkF4-Fg1VzVaB7NI4o5KE,salah satu aplikasi guna aplikasi ini baik thumbs up thumbs up thumbs up thumbs up thumbs up,5,3.57.41,2025-10-20 18:24:23,"Hai Kak Aplan, makasih ya buat penilaiannya, semoga Shopee terus bisa kasih pelayanan yg terbaik buat kakak. Shopee juga akan terus tingkatkan pelayanan yg terbaik biar kakak makin nyaman, aman dan asik belanja/bertransaksi di Shopee. yuk pantengin terus sosmed shopee biar kakak tahu update info promo menariknya. Have a Nice day ka^BS",2025-10-20 19:12:53,Aplikasi,P,0,0,0,0,0,0,99
d2bf5229-d238-494e-a578-1abf425b431e,Getih Kawantun,https://play-lh.googleusercontent.com/a-/ALV-UjXN-XKVHZytzktfKpknSqsHZz2dcm5WnSenogEvI5q4SBObi_Q,kata garansi tepat waktu estimasi kirim telat waktu iya jadi panjang garansi tepat waktu mana sih,1,,2025-10-20 18:08:14,"Haii kak Getih Kawantun,
Maaf sudah bikin tidak nyaman terkait kendala yang kamu alami. Agar aku bisa bantu cek boleh infoin Username dan no pesanan kamu ke DM Social Media kita Instagram : @shopee_id dan @shopeecare_id X / twitter : @shopeeID dan @shopeecare. Sehat selalu ^ON",2025-10-20 19:11:27,Pengiriman,0,N,0,0,0,0,0,134
0f4b01d0-d171-4516-85a9-988dc6073dfa,yudi Firdaus,https://play-lh.googleusercontent.com/a/ACg8ocKr3Zksp44HjrFcVkgr4yBK52itTiPalTkpwtkW5kMQn5m5VQ=mo,kecewa shoope padahal langgan setia shoope jual rasa rugi pihak ekspedisi shoope spx shoope expres saya kirim barang beli malah hilang dc gudang kabupaten cirebon iming2 tanggal 16 oktober sudah lapor nyata 16 oktober belum baru barang masih stak lalu hubung via rekan nyata barang hilang ganti 235 ribu padahal barang harga 550 ribu kecewa,1,,2025-10-20 18:06:33,"Hai kak yudi Firdaus, maaf ya untuk kendala yang kaka alami, terkait kendala kakak, agar aku bisa bantu cek lebih lanjut, kakak bisa chat detail kendala kakak ke DM Social Media kita @Shopee_id /@Shopeecare_id ya, Sehat selalu ^BS",2025-10-20 19:10:01,Pengiriman,0,N,0,0,0,0,0,499
adb327ee-06f3-4730-933c-95013a4d48f1,Dark Mulyono,https://play-lh.googleusercontent.com/a/ACg8ocJ3xuiNZEyyvh1XeNXAqYdXOf1nM9ccJj3ISpypGoB2la9Lwg=mo,aplikasi tidak guna lemah syahwat impoten,1,,2025-10-20 18:06:32,,,Aplikasi,N,0,0,0,0,0,0,44
e5d10bf9-fe63-4f32-a841-e7c2d165dfb4,Agus Sofyan,https://play-lh.googleusercontent.com/a/ACg8ocLbJKsfbPUzEYyCZP9NxNRhL4fmPVnYvrn3IU3assjXRtvoKQ=mo,respon cepat oke,5,3.60.24,2025-10-20 17:54:33,"Hii kak Agus Sofyan, makasih ya buat review bintang 5 nya, yuk cek aplikasi shopee biar gak ketinggalan promo-promo menarik lainnya. Kalo ada kendala/pertanyaan lainnya bisa DM ke Social Media kita  Instagram : @shopee_id / @shopeecare_id dan X : @shopeeID / @shopeecare. Stay safe ^XK",2025-10-20 18:20:31,Layanan Pelanggan (CS),0,0,0,0,0,P,0,19
a176f556-8a2f-44e9-808b-31ac58e0a58e,Cecep Kurniawan,https://play-lh.googleusercontent.com/a/ACg8ocI1DZchiomV3n7WpPZu-XSmnjo2FuChPgfXqLaHYJGEIYLa-A=mo,sukses selalu shopee moga makin banyak promo voucher2 nya amin wkwk,5,3.59.43,2025-10-20 17:32:10,"Hii kak Cecep Kurniawan, makasih ya buat review bintang 5 nya, yuk cek aplikasi shopee biar gak ketinggalan promo-promo menarik lainnya. Kalo ada kendala/pertanyaan lainnya bisa DM ke Social Media kita  Instagram : @shopee_id / @shopeecare_id dan X : @shopeeID / @shopeecare. Stay safe ^XK",2025-10-20 18:23:09,-,0,0,0,0,0,0,0,76
727114da-dd51-437b-832c-88ef10a07502,Ian Jaysen,https://play-lh.googleusercontent.com/a/ACg8ocK6dB6SXckzqFAE6VKjV46pSjeIwzOtgcmlzaVHd1L8nFW9yw=mo,baik pelayananya baik harga baran murah kualitas sekarang pengirimanya lama sekali,4,3.60.25,2025-10-20 17:22:00,"Hai kak ,makasih ya buat bintang 4 nya. Tapi kalo kakak puas dengan pelayanan shopee, boleh dong bintangnya ditambahin biar makin sempurna. Kalo ada pertanyaan terkait shopee bisa DM ke Social Media kita @Shopee_id/@Shopeecare_id ya. Stay safe ^KY",2024-12-15 18:31:48,"Pengiriman,Produk,Harga,Layanan Pelanggan (CS)",0,N,P,P,0,P,0,117
80a47d3a-2f44-4b5e-9324-a7508278bf23,Arman,https://play-lh.googleusercontent.com/a/ACg8ocKXubCF7iXue97AkX9T-vattgcbYjflxNoihcLYo6du5vXhwQ=mo,lebih mudah cari barang,5,3.59.41,2025-10-20 17:20:23,"Hai Kak Arman, makasih ya buat penilaiannya, semoga Shopee terus bisa kasih pelayanan yg terbaik buat kakak. Shopee juga akan terus tingkatkan pelayanan yg terbaik biar kakak makin nyaman, aman dan asik belanja/bertransaksi di Shopee. yuk pantengin terus sosmed shopee biar kakak tahu update info promo menariknya. Have a Nice day ka^BS",2025-10-20 18:08:08,Aplikasi,P,0,0,0,0,0,0,23
0b3ed84c-043a-4d80-931f-6d341d01d6ed,November 24,https://play-lh.googleusercontent.com/a/ACg8ocIbNIDsWWilyjqD0q7P3aH72MOeWVJhOpmGEvdH6OG7Y7OTpg=mo,belanja shope memnag murah belanja murah bebas ongkos kirim luar biasa tingkat layan perbnyak event promo makin banyak rasa banjar murah shopee,5,3.60.25,2025-10-20 17:05:47,"Hai kak,  makasih ya buat apresiasi kamu udh review dan kasih full star utk Shopee. yuk tingkatin terus pembelanjaan kamu dan jangan lupa pantengin terus updatean Shopee di sosmed resmi Shopee biar kamu ga ketinggalan update promo seru dari Shopee. Have a nice day ^PD",2025-10-20 18:14:27,Harga,0,0,0,P,0,0,0,195
a3a175c1-8983-41e0-bdc5-13b430862452,Sugeng Hariyanto,https://play-lh.googleusercontent.com/a/ACg8ocIgNQbMKVC-U_0z3RAsURmLCsBunp7kVm6-nVmTWsQ_XiXg6Q=mo,kirim cepat barang sesuai beli terima kasih,5,3.59.43,2025-10-20 17:01:37,"Hai Kak Sugeng Hariyanto, makasih ya buat penilaiannya, semoga Shopee terus bisa kasih pelayanan yg terbaik buat kakak. Shopee juga akan terus tingkatkan pelayanan yg terbaik biar kakak makin nyaman, aman dan asik belanja/bertransaksi di Shopee. yuk pantengin terus sosmed shopee biar kakak tahu update info promo menariknya. Have a Nice day ka^BS",2025-10-20 18:12:08,"Pengiriman,Produk",0,P,P,0,0,0,0,60
b7e42a91-65fe-42fe-aa61-f07e4dec46d8,Su Santo,https://play-lh.googleusercontent.com/a/ACg8ocL6K6dONRZyFqcH8wRISn3kUhDyC1F_Vc0NQKHfSlCvpJYarw=mo,nyaman cari barang,5,3.59.43,2025-10-20 17:01:34,"Hii kak Su Santo, makasih ya buat review bintang 5 nya, yuk cek aplikasi shopee biar gak ketinggalan promo-promo menarik lainnya. Kalo ada kendala/pertanyaan lainnya bisa DM ke Social Media kita  Instagram : @shopee_id / @shopeecare_id dan X : @shopeeID / @shopeecare. Stay safe ^XK",2025-10-20 18:13:34,Aplikasi,P,0,0,0,0,0,0,22
b4b29032-46e3-47c0-8029-09af9e5e4084,Aghista Mubarrok Business,https://play-lh.googleusercontent.com/a/ACg8ocKWjEfjafdRjgLWtNoKvkOh1yr-tcSpguhW8fYx8AeUvmtT5g=mo,gara gara ganti handphone sudah rusak sudah berat mikul shoppee ganti handphone akhir banyak kendala 1 kirim paket status antar padahal chat beli barang sudah tuju 2 mau tarik saldo hasil jual tidak alas minta tidak proses indikasi aktivitas curiga akun mu kalau memang kndala login handphone baru tidak memberitahu verifikasi ulang email no handphone kebijkan buruk,1,,2025-10-20 16:58:53,"Hi kak Aghista Mubarrok Business, maaf ya udah buat kecewa. Shopee selalu memberikan pelayanan yg terbaik untuk semua pengguna. Agar bisa aku bantu pengecekan kendalanya, kakak bisa infoin ke aku detail kendala di DM IG @shopee_id dan @shopeecare_id  Ditunggu ya kak, stay healthy ^BZ",2025-10-20 17:14:46,"Aplikasi,Pengiriman",N,N,0,0,0,0,0,497
3d2cc08c-73ab-422d-8b0e-88021defac87,Shela Ananda,https://play-lh.googleusercontent.com/a/ACg8ocJH4Y-BX-Xh2hRHjYtJbP99dEmYh54xwUcPlP-1yL-3bkBv1w=mo,bagus kirim malah lama dulu masih pilih kirim lebih cepat jne sekarang malah spx biasa dulu hari sekarang hari kadang belum tambah lelet,3,3.39.17,2025-10-20 16:58:10,"Hai kak Shela Ananda, maaf buat kamu ga nyaman terkait kendala pesanan kamu. Agar aku bisa bantu yuk infoin ke aku Username dan Nomor pesanan kmu ke DM Social Media Twitter(X) @ShopeeID ya. Sehat selalu ^GS",2025-10-20 17:10:08,"Aplikasi,Pengiriman",P,N,0,0,0,0,0,220
7b7c97be-2177-456b-a22b-33a2d626419d,Mas Brayyy MUSIC,https://play-lh.googleusercontent.com/a-/ALV-UjWS7RjJX5fU7u9OzNbwRmHzMIm0SJXz1SYyEDNIiTjHIZWrm8zu,baik waktu estimasi nya sekarang agak lambat folded hands,4,3.59.43,2025-10-20 16:48:26,"Hai Kak Mas Brayyy MUSIC, makasih ya buat feedbacknya. Kedepannya Shopee akan terus berusaha lebih baik lagi agar para pengguna lebih nyaman dalam menggunakan Shopee. Kalo Kakak ada pertanyaan/kendala terkait Shopee, bisa hubungi DM Instagram @shopeecare_id. Stay safe kak ^UA",2025-10-20 17:08:00,Pengiriman,0,N,0,0,0,0,0,81
42f546f3-6f9f-4537-b590-4197c99de794,Andri Anto,https://play-lh.googleusercontent.com/a/ACg8ocJVfPHcWmzqdbkBYlfU9GE-sYhNtiAE83idpslOTeoUfYlocw=mo,terlalu banyak tipu shopee tolong segera baik jual tipu,2,3.60.24,2025-10-20 16:33:53,"Hi kak Andri Anto, maaf ya udah buat kecewa. Shopee selalu memberikan pelayanan yg terbaik untuk semua pengguna. Agar bisa aku bantu pengecekan kendalanya, kakak bisa infoin ke aku detail kendala di DM IG @shopee_id dan @shopeecare_id  Ditunggu ya kak, stay healthy ^BZ",2025-10-20 17:11:18,Penjual,0,0,0,0,0,0,N,77
cc759acd-c0d0-465e-bc73-0115f40e8db0,IOn,https://play-lh.googleusercontent.com/a/ACg8ocJg_MC8sB03k0b3l4oTCSc34jQ3WtvYpBEnsu8RNTe9ZVQeEA=mo,kembali dana tidak adil barang tidak sesuai paksa kirim,1,,2025-10-20 16:33:53,"Hai kak IOn, maaf buat kamu ga nyaman terkait kendala pesanan kamu. Agar aku bisa bantu yuk infoin ke aku Username dan Nomor pesanan kmu ke DM Social Media Twitter(X) @ShopeeID ya. Sehat selalu ^GS",2025-10-20 17:06:01,Produk,0,0,N,0,0,0,0,67
c2566482-398a-4aad-9927-10351ae46205,Su Gus,https://play-lh.googleusercontent.com/a/ACg8ocKhcal-pq519C2C-kBJ4jNg89N7_pS6p1Hfwr6lFcTejssFEw=mo,tambah metode bayar lewat qris biar lebih mantap,4,3.59.41,2025-10-20 16:32:40,"Hai Kak Su Gus, makasih ya buat feedbacknya. Kedepannya Shopee akan terus berusaha lebih baik lagi agar para pengguna lebih nyaman dalam menggunakan Shopee. Kalo Kakak ada pertanyaan/kendala terkait Shopee, bisa hubungi DM Instagram @shopeecare_id. Stay safe kak ^UA",2025-10-20 17:07:32,-,0,0,0,0,1,0,0,59
8f664ae5-4541-486f-970e-680493706a1f,Kandarabdul Sannia,https://play-lh.googleusercontent.com/a/ACg8ocISN9MKypzPgOMR2Nt_JGzB5UGlV916FCABEzuyOOAEY9Jpdw=mo,terima kasih shopee for the best service for me sudah lebih 7x rasa 2bln belanja shopee dan alhamdulillah selalu muas utama barng tiba sesuai deskripsi katalog pesan lihat seller aplikasi shoppee tidak cacat rusa serta barng pes fungsi baik sesuai harap tak lupa rasa happy sering potong harga harga barg jangkau serta gratis ongkos kirim shoppee is the best online shop forever thumbs up,5,3.57.31,2025-10-20 16:29:35,"Hai Kak Kandarabdul Sannia, makasih ya buat penilaiannya, semoga Shopee terus bisa kasih pelayanan yg terbaik buat kakak. Shopee juga akan terus tingkatkan pelayanan yg terbaik biar kakak makin nyaman, aman dan asik belanja/bertransaksi di Shopee. yuk pantengin terus sosmed shopee biar kakak tahu update info promo menariknya. Have a Nice day ka^BS",2025-10-20 17:08:53,"Pengiriman,Produk,Harga,Layanan Pelanggan (CS)",0,P,P,P,0,P,0,499
b0c5e9a7-f874-40f4-b8e4-2d07a0d3477b,Arif hasibuwan,https://play-lh.googleusercontent.com/a/ACg8ocK4W3xX0t5jWRVVeu71LyroyIdqxkV6YwuCtXKziV9gvEYxJA=mo,alhamdulillah sudah lama pakai aplikasi shopee lancar tidak kendala kalau kendala mudah hubung bantu respon cepat puas deh,5,,2025-10-20 16:24:16,"Hi kak Arif hasibuwan makasih ya buat review bintang 5 nya, yuk cek aplikasi shopee biar gak ketinggalan promo-promo menarik lainnya. Kalo ada kendala/pertanyaan lainnya bisa DM ke Social Media kita @ShopeeID/@Shopeecare. Have a nice day ^HS",2025-10-20 17:06:46,"Aplikasi,Layanan Pelanggan (CS)",P,0,0,0,0,P,0,158
53e8e21e-6246-4efe-aee1-114eb7b04a0a,Edison Marpaung,https://play-lh.googleusercontent.com/a/ACg8ocIEKzdloojx7aTNkZFC8SJzOmIU4dGP4ep-of4-7yZ5ZzOSBQ=mo,keren top cod muas,4,,2025-10-20 16:22:52,"Hai kak Edison Marpaung, waah makasih banyak ya untuk reviewnya, bisa bgt nih ditambahin 1 bintang lg kalo kakak puas dgn layanan Shopee. Jika kakak ada kendala atau pertanyaan terkait shopee kakak bisa hubungi di DM ke Social Media kita ya. Have a nice day  ^GE",2025-10-20 17:05:55,Pembayaran,0,0,0,0,P,0,0,28
d1a82f70-8d04-458d-8a96-0c6d98e56b17,Tremor Mukbang,https://play-lh.googleusercontent.com/a-/ALV-UjV7TGjgqRbtogzeYC7UEt6iRcT08TiLPTY3TazIopG3Qa1JlZ3Y,kurir shopee tidak sesuai estimasi kirim,2,3.59.43,2025-10-20 16:20:43,"Hai kak Tremor Mukbang, maaf ya udah buat kamu resah terkait kendala yang kamu alami. Agar aku bisa bantu cek mohon infoin detail kendala ke DM media sosial shopee  Instagram : @shopee_id / @shopeecare_id dan X : @shopeeID / @shopeecare. Sehat selalu^XK",2025-10-20 17:17:05,Pengiriman,0,N,0,0,0,0,0,45
d83ef82e-9eb1-4af2-9ae3-c3b2aa7d3cc8,baby miracle,https://play-lh.googleusercontent.com/a-/ALV-UjVMICCu2K-gX3ku6ytk9VzlCp_11ZrkqFVq-La9jlzg2KYXXb0,kirim lambat enak jasa kirim lama misal saja t,1,3.47.40,2025-10-20 16:19:29,"Hi kak baby miracle, maaf ya udah buat kecewa. Shopee selalu memberikan pelayanan yg terbaik untuk semua pengguna. Agar bisa aku bantu pengecekan kendalanya, kakak bisa infoin ke aku username dan no pesanan di DM IG @shopee_id dan @shopeecare_id  Ditunggu ya kak, stay healthy ^BZ",2025-10-20 17:10:26,Pengiriman,0,N,0,0,0,0,0,58
3a303b5d-f024-47b9-beee-dc3c709813e2,Jesica,https://play-lh.googleusercontent.com/a/ACg8ocJFQwvy9rsMcWYU1lAxGejFgpUhkoglvDWHU3zsGrz0am02Cw=mo,aneh banget masa pakai akun baru tidak belanja kesal rasa mohon baik ya djancok,1,3.60.25,2025-10-20 16:12:47,"Hi kak Jesica maaf ya terkait kendala yg kamu alami. Agar bisa aku bantu pengecekan kendala kamu, mohon menghubungi aku melalui DM Twitter/Instagram dengan mengirimkan detail kendala kakak. aku tunggu ^YG",2025-10-20 17:08:12,Aplikasi,N,0,0,0,0,0,0,102
d6a5c167-4f02-491e-8b35-3b52cde35881,Vanced Premium,https://play-lh.googleusercontent.com/a/ACg8ocI01vyub51XnQxWuMbRigqzh6ImezrZimDHhzONluX0-32FJQ=mo,server lot,1,,2025-10-20 16:12:19,"Hai kak Vanced Premium, maaf ya udah buat kamu ngga nyaman mengenai kendala yg kamu alami, masukan dari kamu akan kami jadikan bahan evaluasi agar shopee lebih baik lagi kedepannya ya kak. Jika kamu ada kendala terkait shopee, kamu bisa infoin detail kendala kamu ke DM Social Media kita ya Kak. Have a nice day  ^GE",2025-10-20 17:09:22,Aplikasi,N,0,0,0,0,0,0,12
46040af1-71ca-404c-aea4-e7c71f230837,Deni Brader,https://play-lh.googleusercontent.com/a-/ALV-UjWEydlpFN_79WgUrU5crJ9KSBrnYliT_odWYS7Fw_NY-A0SmRoX,tambah fitur tumpang ojek bakal lebih bagus aplikasi shopee soal semua ada belanja food spx tambah tumpang ojek sudah keren pokok tidak saing,5,3.59.43,2025-10-20 16:07:45,"Hai Kak Deni Brader, makasih ya buat feedbacknya. Kedepannya Shopee akan terus berusaha lebih baik lagi agar para pengguna lebih nyaman dalam menggunakan Shopee. Kalo Kakak ada pertanyaan/kendala terkait Shopee, bisa hubungi DM Instagram @shopeecare_id. Stay safe kak ^UA",2025-10-20 17:06:54,Aplikasi,P,0,0,0,0,0,0,160
c91825ca-a394-4cbe-9672-4c3c1b6c3912,Fajar Unplugged,https://play-lh.googleusercontent.com/a-/ALV-UjXns4-6IJTl3jfuS2WB3DVlwpgLjjKwfmIUQNh0cWxCt8-sM8EF,sekarang tidak optional pilih ekspedisi malas kalau cepat anteraja parah cepat lot,5,3.59.43,2025-10-20 16:02:09,"Hai kak Fajar Unplugged, mohon maaf atas ketidaknyamanan nya. terkait feedback dri kakak akan dijadikan evaluasi agar pelayanan dan juga performa aplikasi Shopee semakin lebih baik lagi ke depan nya. Kalau ada kendala terkait Shopee kakak bisa DM IG di @Shopee_id ya kak . Sehat selalu ^BS",2025-10-20 17:07:41,Pengiriman,0,N,0,0,0,0,0,134
c55b064f-c72a-4217-8e55-d00e4e4466a6,Gilang Ramadhan,https://play-lh.googleusercontent.com/a/ACg8ocIfJ4aq0IcgLLQorcOYV1gbO-UzXm-v1ksHlYa_6AVbWssmhs0=mo,tidak jelas tiba tiba spinjam sama spayleter beku aktif langsung kasih bintang,1,3.60.24,2025-10-20 16:00:32,"Hai kak Gilang Ramadhan, mohon maaf atas ketidaknyamanannya terkait kendala km. Agar aku bisa bantu cek aku saranin kakak untuk meginformasikan detail kendala kakak ke DM Social Media kita @Shopee_id / @Shopeecare_id ya, Sehat selalu ^UP",2025-10-20 16:23:12,-,0,0,0,0,0,0,0,107
18d44fb3-9a17-40d8-a5ca-8db3660ed6fd,Syukur Yatno,https://play-lh.googleusercontent.com/a/ACg8ocIbFEn6jnfGasQNLhcbA0LWqQQk9yfE0CYR3WGhpJO-hzZIjA=mo,shopee susah order barang toko banyak toko tidak cod susah banyak kecewa konsumen lebih gampang lazada order cod langsung oke,1,3.59.43,2025-10-20 15:51:55,"Haii kak Syukur Yatno , maaf ya udh bikin km kecewa terkait kendala metode pembayaran kamu yang tidak bisa digunakan. Biar bisa Aku bantu cek kendalanya infoin ke aku detail kendala kakak ke DM @Shopee_id ya kak. Ditunggu ^IX",2025-10-20 14:31:51,"Aplikasi,Pembayaran",N,0,0,0,N,0,0,152
da2f5281-43ad-4983-98a5-2982fe628ea9,Joko Lelur,https://play-lh.googleusercontent.com/a/ACg8ocL-owzHAJf3NsYLjUmgMaLbDezg9Co_GYtMXQ8_wFwy_jw6Dw=mo,shopee bantu belanja butuh semua kalang tetapi sayang masih pihak2 tidak tanggung jawab memanfaatkanya moga depan shopee lebih perhati ini sayang kan kalau shopee ejek tidak amanah gara gara seglitir jual modal peting duwit,5,3.60.24,2025-10-20 15:48:00,"Hi  Kak Joko Lelur, makasih ya buat bintang 5 nya. Kuyy pantau terus dan ceki-ceki sosmed kita biar ga ketinggalan promo menarik lainnya. Klo kamu ada pertanyaan terkait Shopee boleh chat di aplikasi Shopee atau DM ke instagram @shopee_id / @shopeecare_id ya kak. Have a nice day ^UA",2025-10-20 16:22:49,"Aplikasi,Penjual",P,0,0,0,0,0,N,294
