reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
9e9ac3c5-edbb-4bfa-9e4e-de9db2786b7d,roma mulyani,https://play-lh.googleusercontent.com/a-/ALV-UjXtDVULmVoWKbmZib9pjWypcK6Cc3KEUisct10A6PmZFeedqTw,puas belanja di shopee tanda ribet..tapi harus teliti ya biar gak kecewa,5,0,3.58.36,2025-10-18 11:05:32,"Hai kak roma mulyani, terimakasih ya buat review dan bintang 5nya. Semoga semakin betah dan nyaman belanja lewat aplikasi Shopee. Jangan lupa selalu pantengin promo menariknya di social media resmi dan aplikasi Shopee. Kalo ada pertanyaan, langsung hubungi aku via DM @Shopee_id / @ShopeeCare ya. Have a nice day ^CJ",2025-10-18 12:40:53
fef25dd1-91f9-4e92-9cad-7f8517864311,saif faqih01,https://play-lh.googleusercontent.com/a-/ALV-UjVpuZ6cJGB4TdiliMbRdep1APNw126mJz-pMpUgOC-y-cXTVLc,gercep!!,5,0,3.59.43,2025-10-18 11:04:26,"Hi kak saif faqih01, makasih ya buat bintang 5 dan feedbacknya. Semoga Shopee semakin sukses & selalu bisa memberikan kepuasan untuk semua pengguna dengan penawaran terbaik dan promo menarik ya kak, biar kamu ngga ketinggalan info terupdate, pantau terus aplikasi Shopee dan sosmed resmi Shopee @Shopee_id / @ShopeeCare. Sehat selalu ^CJ",2025-10-18 12:40:26
4677fcb3-37ab-4ae3-9744-b74ebf9afa06,naizar jaipis zulfikri,https://play-lh.googleusercontent.com/a/ACg8ocJGH8iKB2jKG33TOjXNbKYgwdBUsdCnjN4LMiPT_c3FvgZFrg=mo,apk nya bagus banget,5,0,3.59.41,2025-10-18 11:04:13,"Hi kak naizar jaipis zulfikri, makasih ya buat bintang 5 dan feedbacknya. Semoga Shopee semakin sukses & selalu bisa memberikan kepuasan untuk semua pengguna dengan penawaran terbaik dan promo menarik ya kak, biar kamu ngga ketinggalan info terupdate, pantau terus aplikasi Shopee dan sosmed resmi Shopee @Shopee_id / @ShopeeCare. Sehat selalu ^CJ",2025-10-18 12:39:46
a215c279-7ef6-4681-9b26-c36369680768,Aini Saiful,https://play-lh.googleusercontent.com/a/ACg8ocLEqMcn3sKeTWJxVVRjWHgWhh7gYO0p7fVjAzTFN6bv0k6ijA=mo,"bagus semua, cuma untuk afiliate pas mau menghubungkan akun pembayaran susah banget, mohon untuk di permudah kayak apl sebelah",5,0,3.59.43,2025-10-18 11:04:11,"Hai kak Aini, maaf udah buat kamu ga nyaman terkait kendala menghubungkan akun pembayaran shopee affiliate. Agar aku bisa bantu, boleh infoin ss/detail kendalanya ke DM IG @shopee_id atau @shopeecare_id. Sehat selalu ^UD",2025-10-18 12:45:32
03d71a69-3f58-48ab-bdb2-c596e5389898,Nita Nayla,https://play-lh.googleusercontent.com/a/ACg8ocImny2U4ByccBQUYzHrcjN2-YEHw5L3NHFg-UdsTLj8_sdBFQ=mo,shopi sangat tidak meragukan,5,0,3.59.43,2025-10-18 11:04:02,"Hi kak Nita Nayla, makasih ya buat bintang 5 dan feedbacknya. Semoga Shopee semakin sukses & selalu bisa memberikan kepuasan untuk semua pengguna dengan penawaran terbaik dan promo menarik ya kak, biar kamu ngga ketinggalan info terupdate, pantau terus aplikasi Shopee dan sosmed resmi Shopee @Shopee_id / @ShopeeCare. Sehat selalu ^CJ",2025-10-18 12:39:21
9c965e75-0679-4d23-9289-883f9b5c05b5,komang widi,https://play-lh.googleusercontent.com/a/ACg8ocIW898xkbXI5mPkoWeWjQ4fX0Xbl4915Ud2LtmfyYvdtw2loQ=mo,"Akhir"" ini kurir selalu mengirim informasi paket akan dikirim ulang besok ( pengiriman selalu tertunda ).",4,6,3.51.33,2025-10-18 11:03:55,"Hi kak, maaf ya buat kamu gak nyaman, terkait kendala km agar bisa aku cek lebih lanjut, Mohon hubungi kami dengan memberikan username dan no pesanan serta screenshot review ini melalui Live Chat atau DM ke Media Sosial @Shopee_id / @Shopeecare ya. stay safe 🙏^JW",2023-10-27 03:27:09
02d237c8-ccfc-46e4-a659-fbdeefa7489f,Mega Yunita,https://play-lh.googleusercontent.com/a/ACg8ocKg5qEOEs3NLiKGSALKDbpZGO1L0mPrw4aWFKPTC-k9vl_JYg=mo,"shope kalian LG knpa si 2 x beli brang GK bner semua barang qw , limit spaylater ku GK di naik naik",3,0,3.59.43,2025-10-18 11:03:37,"Hi Kak Mega Yunita, mohon maaf ya atas ketidaknyamanannya terkait kendala Spaylater yang Kakak alami ya. Agar aku bisa bantu cek, boleh infoin username dan screenshot halaman tampilan Spaylater yang terkendala ke DM Social Media kita @Shopee_id / @Shopeecare_id ya untuk IG dan @ShopeeID / ShopeeCare untuk X. Aku tunggu Kak ^CA",2025-10-18 12:46:04
d1080cbf-2c5e-4d5f-8900-25e4fcda3d67,Yerni Yanti zai,https://play-lh.googleusercontent.com/a-/ALV-UjUeW0S0h5v6fYOmIcDv9RO3K4TFlQi2Wtck8EpzKIbZ7vC89XY,bagusss pakeee bangetttt,5,0,,2025-10-18 11:03:24,"Hi kak Yerni Yanti zai, makasih ya buat bintang 5 dan feedbacknya. Semoga Shopee semakin sukses & selalu bisa memberikan kepuasan untuk semua pengguna dengan penawaran terbaik dan promo menarik ya kak, biar kamu ngga ketinggalan info terupdate, pantau terus aplikasi Shopee dan sosmed resmi Shopee @Shopee_id / @ShopeeCare. Sehat selalu ^CJ",2025-10-18 12:46:04
8a07abb2-60ff-417e-bc03-212c54a9d19c,MmA Elis,https://play-lh.googleusercontent.com/a/ACg8ocJIDnFweDxngTzYRf6cixbcMaLkYvnPJeMfUE9BRrhHO2MQJA=mo,OI SHOPEE LEWAT WA AJA YOK JAN DM SAHRONI BAPAKKAU YA UDAH LAH LAMA PAKET SERING RUSAK APALAH SHOPEE INI,2,0,,2025-10-18 11:02:58,"Hi kak MmA Elis, maaf ya udah bikin kakak ga nyaman terkait pengiriman yg lama. Mohon kesediaan kakak menunggu proses pengiriman pesanan. Agar aku bs bantu lebih lanjut, boleh infoin username dan no pesanan via DM @Shopee_id / @ShopeeCare. Aku tunggu ^CJ",2025-10-18 08:28:30
187370dc-1bd1-4e4a-9e71-a85b510104d4,Darma Darma,https://play-lh.googleusercontent.com/a/ACg8ocLD4gtwClkwMYyTFVjV-ORHNt1_I29hJ5A6zfCXAskZ1i4hrQ=mo,aplikasinya bagus..trimakasih,5,0,3.59.43,2025-10-18 11:02:16,"Hai kak Darma , makasih ya buat review bintang 5 nya, yuk cek updatean dari sosmed resminya shopee dan aplikasi shopee biar gak ketinggalan promo-promo menarik lainnya. Kalo ada kendala/pertanyaan lainnya bisa DM ke IG @shopee_id atau @shopeecare_id. Sehat selalu ^UD",2025-10-18 12:44:23
a60ae020-530d-43e0-9f78-abd15bea9b2f,robi robbani92,https://play-lh.googleusercontent.com/a/ACg8ocKuPHuVaeczncuvgIIP7EfYaefHih8bNSelw4rKnKmd39XmAA=mo,di shopee akuu selalu dapatt vocherr mantapp benerr nihh apk,5,0,3.59.43,2025-10-18 11:02:07,"Hai kak robi robbani92, terimakasih ya 5 bintangnya. semoga kakak suka dan nyaman terus belanja di shopee. jangan lupa juga ceki-ceki promo belanja sebelum checkout di shopee ya kak. kalau ada kendala, kakak bisa chat aku di DM IG @shopee_id aja. Be happy ^NO",2025-10-18 12:40:53
7aa6ae9f-df37-4082-872f-cb364aaf7ba0,muso fah,https://play-lh.googleusercontent.com/a/ACg8ocJqkWDZmtLbm9GWPhKHQNWOKHijV_60F_GjkWJAPO5MLHFOIg=mo,kacau spx expres stuck di distribution center nya LAMA BANGET sudah di undur estimasi waktunya bahkan sampai sudah melewati batas waktu nya lagi status pesanan masih nyangkut di distribution center,1,0,,2025-10-18 11:01:22,"Hi Kak muso fah, mohon maaf atas ketidaknyamanannya terkait kendala pengiriman pesanan yang Kakak alami ya. Agar aku bisa bantu cek, boleh infoin username dan no pesanan yang terkendala ke DM Social Media kita @Shopee_id / @Shopeecare_id ya untuk IG dan @ShopeeID / ShopeeCare untuk X. Aku tunggu Kak ^CA",2025-10-18 12:44:39
ffe41266-a9d3-4d8c-b406-f5f9940025fb,Lilik Masucik,https://play-lh.googleusercontent.com/a/ACg8ocKh1gXp3fWCb1qlHQ8JjDqHwwp5al-_x5OHK5aQLX_GOSAfXA=mo,"belanja menyenangkan, barang sesuai yg di inginkan",5,0,3.59.43,2025-10-18 11:00:08,"Hai kak Lilik Masucik, terimakasih ya buat review dan bintang 5nya. Semoga semakin betah dan nyaman belanja lewat aplikasi Shopee. Jangan lupa selalu pantengin promo menariknya di social media resmi dan aplikasi Shopee. Kalo ada pertanyaan, langsung hubungi aku via DM @Shopee_id / @ShopeeCare ya. Have a nice day ^CJ",2025-10-18 12:44:48
02add08e-a175-41e1-ad7a-eee73bac37f6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"beli kbutuhan apa aja,hampir semua beli nya di shopee👍👍",5,0,3.59.41,2025-10-18 11:00:00,"Hai kak , terimakasih ya 5 bintangnya. semoga kakak suka dan nyaman terus belanja di shopee. jangan lupa juga ceki-ceki promo belanja sebelum checkout di shopee ya kak. kalau ada kendala, kakak bisa chat aku di DM IG @shopee_id aja. Be happy ^NO",2025-10-18 12:46:14
ea0bbd13-b055-42d5-8965-799b9fff561c,Ari Wijaya,https://play-lh.googleusercontent.com/a/ACg8ocKYMI3bpJURoJr_6JPDTwDuZMcg5K8P1yvjuz0VGTkhdo_Xaw=mo,Sangat membantu,5,0,3.32.20,2025-10-18 10:59:34,"Hi Kak Ari Wijaya, makasih bgt ya review dan bintang 5 nya. Aku suka bgt klo Kakak senang belanja di Shopee dan jadi semangat aku buat kasih pelayanan yg terbaik. Klo ada pertanyaan terkait Shopee jangan sungkan DM IG di @Shopee_id / @Shopeecare_id ya, sehat selalu^CN",2025-10-18 11:22:19
4b042408-2c93-45eb-b5d9-9084b44fafb2,Setiyani,https://play-lh.googleusercontent.com/a-/ALV-UjVCJp7gkI17ubOP57qTG--foI1f2ZbUp-GOJNFV2kwQr73EfiY,busa beli apapun,5,0,3.59.43,2025-10-18 10:56:51,"Hai kak Setiyani, terimakasih ya buat review dan bintang 5nya. Semoga semakin betah dan nyaman belanja lewat aplikasi Shopee. Jangan lupa selalu pantengin promo menariknya di social media resmi dan aplikasi Shopee. Kalo ada pertanyaan, langsung hubungi aku via DM @Shopee_id / @ShopeeCare ya. Have a nice day ^CJ",2025-10-18 11:26:33
677a5069-d377-4cfc-95aa-876fc055724a,Trisno Dsd,https://play-lh.googleusercontent.com/a/ACg8ocJbbXsixFfFjLAOq1a9I7v3x5tZ2_K9Q_pPtG2SQQZJwjZJqg=mo,bintang yg mewakili,5,0,3.59.43,2025-10-18 10:56:50,"Hi Kak Trisno Dsd, makasih ya buat bintang 5 nya. Kuyy pantau terus dan ceki-ceki sosmed kita biar ga ketinggalan promo menarik lainnya. Klo kamu ada pertanyaan terkait Shopee boleh chat di aplikasi Shopee atau DM ke instagram @shopee_id / @shopeecare_id ya kak. Have a nice day ^CA",2025-10-18 11:20:55
c4810ac8-ed00-46b1-b696-542817293ed4,Bandra Arsan,https://play-lh.googleusercontent.com/a/ACg8ocJk2Kpmr4c2g-KLXLicBcSz00XcT7wyqssAcMNvEev8roJNkA=mo,"aplikasi nya sih bgus ,,cuma yg minus jasa kirim nya mnggunk si cepat ,,sungguh lemot dan kurir suka retur tnpa pemberitahuan..tolong hapus jasa si cepat gje",1,0,,2025-10-18 10:56:23,"Hai kak Bandra Arsan, maaf ya udah bikin kakak nggak nyaman terkait kendala yg kakak alami. sebelumnya. feedback dari kakak akan Shopee tampung dan jadikan evaluasi biar shopee lebih baik kedepannya. kalo ada kendala terkait shopee bisa chat aku di DM IG @shopee_id. stay safe ^NO",2025-10-18 11:21:27
dfa2af7e-dba2-4d13-a8d8-745bd48c5d30,Putri Afifah,https://play-lh.googleusercontent.com/a-/ALV-UjXoHH_OcRFxSx2vPQBYjhKK4wexLTsnpBrnd6NZ1A88bsy_ahc,ongkirnya murah pengiriman paket aman terima kasih shopee,5,0,,2025-10-18 10:53:47,"Hi Kak Putri Afifah, makasih bgt ya review dan bintang 5 nya. Aku suka bgt klo Kakak senang belanja di Shopee dan jadi semangat aku buat kasih pelayanan yg terbaik. Klo ada pertanyaan terkait Shopee jangan sungkan DM IG di @Shopee_id / @Shopeecare_id ya, sehat selalu^CN",2025-10-18 11:21:20
ca352d75-eb94-45b8-ae46-f2c7843e563d,Ryan Rnt,https://play-lh.googleusercontent.com/a/ACg8ocLd0vG93TVRgDNyM9EcuxNITU8eKCRAYbisWES2Pi2xiGPGgQ=mo,"kenapa ini aplikasi error terus, udah di clear cache sudah update versi terbaru, kok masih sama aja error juga, padahal jaringan lancar.",1,0,,2025-10-18 10:53:35,"Hi kak Ryan Rnt, maaf ya atas ketidknyamanya trkait kndala aplikasi km, ak bntu infoin pstikan jringan stabil, lalu Clear Cache dg cara ke Akun Shopee>menu Saya>Pengaturan Akun>Informasi>Bersihkan Cache, logout-login, & prbarui ke versi aplikasi terbaru, coba brkala dlm 1x24 jam ya,kalo masih brkendala bisa DM ak di @Shopee_id^NC",2025-10-18 08:24:18
e3ac6ffa-b195-4ecf-a84a-e08cc853684a,Aiman Nurrohman,https://play-lh.googleusercontent.com/a/ACg8ocIWQtM8enc9Qp5uB9RyhfqoA6O1clNJHTxqnCvcHkJDff3RVA=mo,amanah,5,0,3.59.43,2025-10-18 10:53:32,"Hi kak Aiman Nurrohman, makasih ya buat bintang 5 dan feedbacknya. Semoga Shopee semakin sukses & selalu bisa memberikan kepuasan untuk semua pengguna dengan penawaran terbaik dan promo menarik ya kak, biar kamu ngga ketinggalan info terupdate, pantau terus aplikasi Shopee dan sosmed resmi Shopee @Shopee_id / @ShopeeCare. Sehat selalu ^CJ",2025-10-18 11:25:59
c163a6fd-645c-4ccf-a4c3-e44dd131a2e5,Nagara Daha,https://play-lh.googleusercontent.com/a-/ALV-UjUBBrCDsOJczOUVq8YpILGj3eU76vCuq3mJP42iN4vQoKnwOEik,beli barang lebih enak lewat online,5,0,,2025-10-18 10:53:31,"Hai kak Nagara Daha, terimakasih ya 5 bintangnya. semoga kakak suka dan nyaman terus belanja di shopee. jangan lupa juga ceki-ceki promo belanja sebelum checkout di shopee ya kak. kalau ada kendala, kakak bisa chat aku di DM IG @shopee_id aja. Be happy ^NO",2025-10-18 11:20:50
965b1a95-b6b6-448e-81ec-189a4dc5474e,nopal,https://play-lh.googleusercontent.com/a-/ALV-UjXbR2jarr33hPSQ8tsEf8MPuVfv_-15M0fyXQIQ0T0yvE-CMOs,pengiriman lambat,2,0,,2025-10-18 10:52:43,"Hi kak nopal, maaf ya udah bikin kakak ga nyaman terkait pengiriman yg lama. Mohon kesediaan kakak menunggu proses pengiriman pesanan. Agar aku bs bantu lebih lanjut, boleh infoin username dan no pesanan via DM @Shopee_id / @ShopeeCare. Aku tunggu ^CJ",2025-10-18 11:25:20
033807eb-e2a7-4bfd-b56a-764079ca3bac,Puriayu Setia,https://play-lh.googleusercontent.com/a-/ALV-UjUXDJJxNZBo_ll6LzX0SLBZdbWqN7WO72fsj7tgX-FxMasaPQKt5Q,bagus,5,0,3.48.31,2025-10-18 10:52:21,"Hai kak Puriayu Setia , makasih ya untuk bintang 5 nya. semoga kakak betah dan setia belanja di shopee. jangan lupa juga cek promo sebelum belanja dan gunain voucher gratis ongkirnya ya biar belanja kamu makin menyenangkan. kalau ada pertanyaan atau kendala terkait shopee, bisa langsung chat aku ya di DM IG shopeecare_id. have a nice day ^YT",2025-10-18 11:25:25
e8f9c7c4-501d-4134-9760-3d8da492805b,Didit Sulistyo,https://play-lh.googleusercontent.com/a/ACg8ocLvcNniPyJqxzbV67E3E_dLacFVUZeoOny3quKhYSwVkBx2cw=mo,shopee yg sekrang semakin buruk pengiriman hampir sebulan kemudian di batalkan sepihak oleh SPX.bukan hanya terjadi sekali .saking buruk nya shopee bahkan pengiriman satu provinsi pun sampai 3 hari baru sampai. pelanggan bisa pindah ke toko sebelah kalo seperti ini terus .,1,0,3.59.43,2025-10-18 10:52:17,"Hai kak Didit Sulistyo, maaf ya udah buat kamu ngga nyaman karena kendala pesanan yg kamu alami. Biar bisa aku bantu pengecekan, kamu bisa infoin username dan no pesanan kamu ke DM Social Media kita @Shopee_id / @Shopeecare_id ya Kak. Semoga kendala km dapat segera terselesaikan yaa kak. Sehat selalu^CN",2025-10-18 11:31:01
1adbac57-b54b-445a-8c76-808249ab420c,Suhartono Julaibib,https://play-lh.googleusercontent.com/a-/ALV-UjXd1AF1GHe8JyKgpKPt9dK2sozRQWSzJ6u-t0R-IRJbQ7ynBX6_,mantull,5,0,3.59.43,2025-10-18 10:50:20,"Hi Kak Suhartono Julaibib, makasih ya buat bintang 5 nya. Kuyy pantau terus dan ceki-ceki sosmed kita biar ga ketinggalan promo menarik lainnya. Klo kamu ada pertanyaan terkait Shopee boleh chat di aplikasi Shopee atau DM ke instagram @shopee_id / @shopeecare_id ya kak. Have a nice day ^CA",2025-10-18 11:21:39
af07c4f7-c6c2-4d43-ac44-ab2188904e27,Reniati,https://play-lh.googleusercontent.com/a/ACg8ocJCdG-XyVCphfo4EcSG48QDLeuVoj4OB8OZSSSgy2n1OfwgVA=mo,aplikasi nya bagus,5,0,3.59.43,2025-10-18 10:49:56,"Hai kak Reniati, makasih ya buat review bintang 5 nya, yuk cek updatean dari sosmed resminya shopee dan aplikasi shopee biar gak ketinggalan promo-promo menarik lainnya. Kalo ada kendala/pertanyaan lainnya bisa DM ke IG @shopee_id atau @shopeecare_id. Sehat selalu ^UD",2025-10-18 11:22:53
b475b7f8-78db-42a8-a34f-7b8e9e8a1eb0,artha pratama,https://play-lh.googleusercontent.com/a/ACg8ocKyBtDndNgx463b8YLGzAbYt8VS6guqxUDfEHdWle_Br2Pusw=mo,bagus untuk berbelanja,5,0,,2025-10-18 10:49:21,"Hai kak artha pratama, terimakasih ya buat review dan bintang 5nya. Semoga semakin betah dan nyaman belanja lewat aplikasi Shopee. Jangan lupa selalu pantengin promo menariknya di social media resmi dan aplikasi Shopee. Kalo ada pertanyaan, langsung hubungi aku via DM @Shopee_id / @ShopeeCare ya. Have a nice day ^CJ",2025-10-18 11:24:45
e1ed21b8-4bb1-4592-8a76-7b84dd1bf7cf,mutiara maharani,https://play-lh.googleusercontent.com/a/ACg8ocIlNCkapITPbP8syJAiVYEfylS1Igze5072K0LjhPbuo9hCcw=mo,bagus,5,0,3.59.43,2025-10-18 10:48:46,"Hi Kak mutiara maharani , makasih ya buat bintang nya. aku happy banget nih dapet bintang 5 dari kakak. o iya, jangan lupa buat pantengin terus sosmed resmi shopee biar dapetin info terupdate nya ya kak. kalo ada kendala terkait shopee bisa chat aku di DM IG @shopee_id. bahagia selalu ^YT",2025-10-18 11:24:59
0019aa18-8f60-4377-9189-67958e746628,Rafael Putra,https://play-lh.googleusercontent.com/a-/ALV-UjVxTYImxolG0E15m9ei6Q8ZVkpfKYDAj3lHPvdHWKfoZWvUu50,keren banget,4,0,3.59.43,2025-10-18 10:47:38,"Hi kak Rafael Putra, makasih ya buat review dan bintang 4 nya ya kak. Tapi kalo kakak puas dengan pelayanan Shopee, boleh dong bintangnya ditambahin biar makin sempurna. Kalo kakak ada pertanyaan/kendala terkait Shopee, bisa menghubungi kami melalui DM IG @Shopee_id/@Shopeecare_id ya. Sehat selalu^CN",2025-10-18 11:30:23
e8e0320f-fd01-4248-b8db-1d18cf12cc9e,Marmai Yeza,https://play-lh.googleusercontent.com/a/ACg8ocIuKTeDeXR5zoBFmrzIt1V8TXp1nJJ4hAfOkbCwKWxUkP6GCQ=mo,Shopee nya gak bisa cod,3,0,3.60.24,2025-10-18 10:44:57,"Hai kak Marmai , maaf udah buat kamu ga nyaman terkait kendala tidak bisa COD. Agar aku bisa bantu, boleh infoin username dan ss kendalanya ke DM IG @shopee_id atau @shopeecare_id. Sehat selalu ^UD",2025-10-18 11:22:26
e6beaaea-49ec-4557-aac9-e3bf7bd8fafb,Kuningan Kuningan,https://play-lh.googleusercontent.com/a/ACg8ocLTQ57Zikj9elWhNc49Rrpz6aZfCipEYGS25AXHUkSrgnS-=mo,bagus banger,5,0,3.59.43,2025-10-18 10:44:30,"Hai kak Kuningan, makasih ya buat review bintang 5 nya, yuk cek updatean dari sosmed resminya shopee dan aplikasi shopee biar gak ketinggalan promo-promo menarik lainnya. Kalo ada kendala/pertanyaan lainnya bisa DM ke IG @shopee_id atau @shopeecare_id. Sehat selalu ^UD",2025-10-18 11:21:54
5b40f654-fbb2-48c5-bd50-4dacf7b95b60,Roni Mawardi,https://play-lh.googleusercontent.com/a/ACg8ocKeXSTy-jijkeZOVOQa4EQEOkG2g-JqZp12H4z46DGLt7EBUVk=mo,ok good,5,0,,2025-10-18 10:43:10,"Hi Kak Roni Mawardi, makasih ya buat bintang 5 nya. Kuyy pantau terus dan ceki-ceki sosmed kita biar ga ketinggalan promo menarik lainnya. Klo kamu ada pertanyaan terkait Shopee boleh chat di aplikasi Shopee atau DM ke instagram @shopee_id / @shopeecare_id ya kak. Have a nice day ^CA",2025-10-18 11:22:40
5aba843a-c7c0-432d-a113-3a01f0045359,Sarah Sarah,https://play-lh.googleusercontent.com/a/ACg8ocLNaqcO-Z4cG2uiv2T7LQ2tifV8ZA0D4kwNPlCrt1-WcRQx9Q=mo,bagus banget karena aku beli banyak diskon nya apalagi kalo lagi live pasti diskon nya 10.10%jadi buruin daunlot aplikasi ini sekarang,5,0,3.59.43,2025-10-18 10:42:27,"Hi kak Sarah, makasih banget yaa buat review dan bintang 5 nya. Semoga makin betah dan nyaman belanja lewat aplikasi Shopee yaa. Jangan lupa selalu pantengin promo menariknya di sosmed resmi dan aplikasi Shopee. Kalo ada pertanyaan, langsung hubungi aku via DM Instagram @shopee_id ya. Have a nice day ^FH",2025-10-18 11:23:17
6ebb51bc-d23b-4b1b-b81b-81ca46b68396,My Lovely,https://play-lh.googleusercontent.com/a-/ALV-UjWwcvJbfvhh5BaznPsvWpFAUOft8Z9xwkxiMkOTndcAGX2rRjKc,mau hapus shopee sudah tidak bermanfaat cuma telat satu kali dan langsung dilunasi spaylater dan spinjam langsung dibekukan sampai saat ini..SDH di telp pihak shopee tp TDK bisa menyelesaikan..sudah nggak bermanfaat lagi tolong admin hapus shopee saya,1,5,3.59.43,2025-10-18 10:42:06,"Hi kak Lovely, maaf bikin resah terkait Spaylater yang dibekukan, agar bisa aku bantu lebih lanjut boleh lampirkan username dan ss halaman Spaylater ke DM aku di @Shopee_id / @Shopeecare_id ya. Terimakasih ^JZ",2025-10-13 06:20:15
f9164dba-d633-402d-a6d6-f7fc12e3cd35,AFZAL ALFHATANI,https://play-lh.googleusercontent.com/a-/ALV-UjWKACtd3b2V3CjwpQj-I6ajZfym2H3CpvoeJq8Tq6FszfwBNVgV,"pelayanan nya buruk, gak rekomendasi untuk didownload",2,0,3.59.41,2025-10-18 10:42:00,"Hi kak AFZAL ALFHATANI, mohon maaf atas ketidaknyamanannya terkait kendala km. Agar aku bisa bantu cek aku saranin kakak untuk meginformasikan detail kendala kakak ke DM Social Media kita @Shopee_id ya, Sehat selalu^YT",2025-10-18 11:24:14
834c9be3-917c-480f-b12f-869ae1d37ee4,Hendra Romayanto,https://play-lh.googleusercontent.com/a/ACg8ocKaVuFcRyJxCKikbeNOB-Cn0cz_8mG1V0QLtsaTIQtakDViuQ=mo,baik pertahankan kualitas barang.dan ketepatan pengiriman nya trmksh,5,0,,2025-10-18 10:41:54,"Hi Kak Hendra Romayanto, makasih bgt ya review dan bintang 5 nya. Aku suka bgt klo Kakak senang belanja di Shopee dan jadi semangat aku buat kasih pelayanan yg terbaik. Klo ada pertanyaan terkait Shopee jangan sungkan DM IG di @Shopee_id / @Shopeecare_id ya, sehat selalu^CN",2025-10-18 11:29:55
99c3d2eb-6afb-4d32-a5c1-2127ad7100c3,musrifa Hamid,https://play-lh.googleusercontent.com/a-/ALV-UjVOGasq8RLb3p6sxAuH2qs7aXJhLGSJyKmkEBudnmVFNGmx5DM,"kenapa yah,kurir di spx pada songong² semua, di tlfn² tidak di angkat, tiba² mau di return saja paketnya, tolong dong pihak spx lebih di perhatikan dan di awasi lagi para kurirnya, di chat dan di tlfn ga di balas². PELAYANAN BURUKK!!",1,0,,2025-10-18 10:41:13,"Hai kak musrifa, mohon maaf atas ketidaknyamanannya terkait perilaku kurir. Agar aku bisa bantu, boleh infoin username, nomor pesanan dan detail kendalanya ke DM IG @shopee_id atau @shopeecare_id. Sehat selalu ^UD",2025-10-18 11:25:31
915c370c-e10a-4b4a-9d64-423f87cdee09,Muhseno muh,https://play-lh.googleusercontent.com/a/ACg8ocLOeLHDuy-salHnoBxyqmkoRXBqSsjv_FlR0PTMXoY5Wd2gxA=mo,sanggat baik,5,0,3.59.43,2025-10-18 10:39:34,"Hi Kak Muhseno muh, makasih ya buat bintang 5 nya. Kuyy pantau terus dan ceki-ceki sosmed kita biar ga ketinggalan promo menarik lainnya. Klo kamu ada pertanyaan terkait Shopee boleh chat di aplikasi Shopee atau DM ke instagram @shopee_id / @shopeecare_id ya kak. Have a nice day ^CA",2025-10-18 11:23:05
a6d8ccdc-143f-4a69-90a9-7d7a3fec64bb,satria gunali,https://play-lh.googleusercontent.com/a-/ALV-UjVRnEsaEuvlQsYJGBCZmML7KDgriEl1LVkqSaLImknrsIGBkIc,"bagus, kalau tidak sesuai bisa di kembalikan",4,0,3.59.41,2025-10-18 10:39:07,"Hai Kak satria gunali, makasih ya buat bintang 4 nya. Boleh dong bintangnya ditambahin biar makin sempurna. Pantau terus dan ceki² sosmed kita biar ga ketinggalan promo menarik lain ya. Kalo ada kendala atau pertanyaan terkait shopee bisa DM instagram @shopee_id / @shopeecare_id ya kak. Have a nice day ^CA",2025-10-18 11:24:06
ea4de08b-652f-489e-a58d-659d2586a7ab,egi nurjaman,https://play-lh.googleusercontent.com/a/ACg8ocJMP3OVHn7V8D7o0zuO61M9nYmH6rMGJPwzmrGv6XwUDD1u8Q=mo,good,5,0,3.59.43,2025-10-18 10:38:21,"Hai kak egi nurjaman, terimakasih ya 5 bintangnya. semoga kakak suka dan nyaman terus belanja di shopee. jangan lupa juga ceki-ceki promo belanja sebelum checkout di shopee ya kak. kalau ada kendala, kakak bisa chat aku di DM IG @shopee_id aja. Be happy ^NO",2025-10-18 11:27:04
8d83fc8c-7577-4bb4-a399-fabe8a7f7e92,Setyawati Keshia,https://play-lh.googleusercontent.com/a/ACg8ocIw7vj1UAgKQSZnf_NSODTnz_tPpncEcSnTy8OuzdxXouEhRQ=mo,"nyesel gw omong shoope nyebelin....aplikasinya bgus banget ternyata cod gampang pesan gampang, banyak deh...maaf ya gw rating 1 waktu itu🙏🙏",5,0,,2025-10-18 10:38:20,"Hi kak Setyawati Keshia makasih banget yaa buat review dan bintang 5 nya. Semoga makin betah dan nyaman belanja lewat aplikasi Shopee yaa. Jangan lupa selalu pantengin promo menariknya di sosmed resmi dan aplikasi Shopee. Kalo ada pertanyaan, langsung hubungi aku via DM Instagram @shopee_id ya. Have a nice day ^FH",2025-10-18 11:26:06
